day,month,hour,x,y,type,pressure
01,04,0600,437,270,L,990
01,04,0600,71,353,L,1003
01,04,0600,306,369,L,990
01,04,0600,157,448,L,989
01,04,0600,11,485,L,1003
01,04,0600,725,175,H,1022
01,04,0600,249,146,H,1042
01,04,0600,524,499,H,1018
01,04,0600,207,462,H,991
01,04,0600,650,528,H,1015
08,04,0600,376,84,L,991
08,04,0600,339,216,L,971
08,04,0600,772,202,L,1007
08,04,0600,127,256,L,1003
08,04,0600,400,350,L,988
08,04,0600,98,432,L,995
08,04,0600,161,211,H,1013
08,04,0600,632,196,H,1025
08,04,0600,296,498,H,1022
08,04,0600,487,529,H,1019
15,04,0600,490,43,L,986
15,04,0600,331,75,L,999
15,04,0600,278,150,L,1001
15,04,0600,368,226,L,990
15,04,0600,715,405,L,1009
15,04,0600,106,75,H,1024
15,04,0600,721,81,H,1022
15,04,0600,215,97,H,1025
15,04,0600,721,172,H,1022
15,04,0600,681,304,H,1020
15,04,0600,206,404,H,1036
22,04,0600,282,84,L,1005
22,04,0600,550,112,L,1001
22,04,0600,757,97,L,1015
22,04,0600,665,170,L,1011
22,04,0600,575,315,L,1006
22,04,0600,178,345,L,1008
22,04,0600,679,466,L,1000
22,04,0600,260,413,L,1009
22,04,0600,103,116,H,1005
22,04,0600,687,46,H,1021
22,04,0600,419,177,H,1034
22,04,0600,198,161,H,1029
22,04,0600,353,293,H,1034
22,04,0600,145,504,H,1021
29,04,0600,493,16,L,1025
29,04,0600,705,42,L,1015
29,04,0600,94,166,L,1015
29,04,0600,364,222,L,994
29,04,0600,76,252,L,1011
29,04,0600,369,307,L,996
29,04,0600,793,382,L,1007
29,04,0600,16,498,L,995
29,04,0600,610,501,L,1007
29,04,0600,558,93,H,1032
29,04,0600,159,216,H,1030
29,04,0600,544,279,H,1024
29,04,0600,161,353,H,1024
29,04,0600,285,534,H,1028
29,04,0600,707,531,H,1012
06,04,0600,486,83,L,1007
06,04,0600,788,45,L,1010
06,04,0600,492,146,L,1004
06,04,0600,328,328,L,956
06,04,0600,358,327,L,955
06,04,0600,51,441,L,999
06,04,0600,495,530,L,1007
06,04,0600,260,93,H,1021
06,04,0600,438,111,H,1010
06,04,0600,157,215,H,1025
06,04,0600,624,316,H,1026
13,04,0600,323,92,L,983
13,04,0600,252,94,L,995
13,04,0600,300,219,L,995
13,04,0600,635,468,L,1011
13,04,0600,786,531,L,1007
13,04,0600,186,79,H,1019
13,04,0600,542,276,H,1033
13,04,0600,495,411,H,1031
20,04,0600,485,41,L,995
20,04,0600,707,164,L,999
20,04,0600,139,115,L,996
20,04,0600,96,180,L,1002
20,04,0600,536,170,L,1005
20,04,0600,577,282,L,1007
20,04,0600,564,315,L,1007
20,04,0600,608,32,H,1020
20,04,0600,30,400,H,1022
20,04,0600,386,296,H,1030
20,04,0600,649,392,H,1018
20,04,0600,328,518,H,1019
27,04,0600,561,52,L,1012
27,04,0600,702,46,L,1015
27,04,0600,436,105,L,1011
27,04,0600,322,205,L,1006
27,04,0600,105,237,L,1002
27,04,0600,362,235,L,1006
27,04,0600,181,245,L,1016
27,04,0600,468,383,L,994
27,04,0600,415,360,L,999
27,04,0600,728,403,L,1002
27,04,0600,318,22,H,1030
27,04,0600,115,76,H,1021
27,04,0600,613,150,H,1022
27,04,0600,251,167,H,1024
27,04,0600,98,368,H,1027
27,04,0600,197,452,H,1027
07,04,0600,320,263,L,954
07,04,0600,309,467,L,997
07,04,0600,546,465,L,1010
07,04,0600,599,175,H,1024
07,04,0600,545,279,H,1025
14,04,0600,440,153,L,989
14,04,0600,784,91,L,1007
14,04,0600,248,220,L,990
14,04,0600,737,433,L,1007
14,04,0600,159,119,H,1023
14,04,0600,637,238,H,1026
14,04,0600,540,282,H,1027
14,04,0600,481,398,H,1028
14,04,0600,125,480,H,1037
21,04,0600,630,128,L,999
21,04,0600,638,274,L,1006
21,04,0600,66,200,L,981
21,04,0600,243,172,L,995
21,04,0600,230,361,L,1002
21,04,0600,684,435,L,1001
21,04,0600,183,123,H,1016
21,04,0600,411,164,H,1032
21,04,0600,794,254,H,1016
21,04,0600,85,427,H,1021
21,04,0600,213,449,H,1006
21,04,0600,355,530,H,1018
28,04,0600,455,84,L,1019
28,04,0600,46,112,L,989
28,04,0600,339,290,L,1004
28,04,0600,178,252,L,1009
28,04,0600,443,276,L,996
28,04,0600,769,427,L,1004
28,04,0600,580,520,L,1002
28,04,0600,33,488,L,998
28,04,0600,372,11,H,1030
28,04,0600,556,79,H,1028
28,04,0600,24,350,H,1026
28,04,0600,254,479,H,1027
28,04,0600,517,494,H,1012
04,04,0600,660,24,L,1007
04,04,0600,772,24,L,1010
04,04,0600,426,226,L,992
04,04,0600,241,219,L,1009
04,04,0600,295,435,L,972
04,04,0600,692,479,L,1007
04,04,0600,85,433,L,998
04,04,0600,391,82,H,1021
04,04,0600,728,74,H,1021
04,04,0600,41,145,H,1038
04,04,0600,534,320,H,1022
04,04,0600,495,416,H,1022
11,04,0600,274,230,L,982
11,04,0600,234,311,L,984
11,04,0600,599,367,L,1020
11,04,0600,733,475,L,1010
11,04,0600,200,137,H,1013
11,04,0600,156,212,H,1012
11,04,0600,525,241,H,1035
11,04,0600,763,343,H,1020
11,04,0600,486,364,H,1034
18,04,0600,277,85,L,1003
18,04,0600,684,131,L,997
18,04,0600,337,186,L,1003
18,04,0600,112,249,L,1015
18,04,0600,78,449,L,1001
18,04,0600,249,518,L,1007
18,04,0600,643,427,L,1010
18,04,0600,454,465,L,1012
18,04,0600,91,147,H,1029
18,04,0600,194,153,H,1024
18,04,0600,315,356,H,1030
25,04,0600,112,68,L,1001
25,04,0600,372,133,L,1005
25,04,0600,525,120,L,998
25,04,0600,424,244,L,1000
25,04,0600,728,187,L,1004
25,04,0600,238,298,L,1008
25,04,0600,558,328,L,1005
25,04,0600,55,350,L,1000
25,04,0600,156,229,H,1029
25,04,0600,675,399,H,1016
02,04,0600,506,150,L,992
02,04,0600,19,117,L,1014
02,04,0600,315,359,L,991
02,04,0600,565,283,L,1011
02,04,0600,315,359,L,987
02,04,0600,731,186,H,1018
02,04,0600,164,216,H,1038
02,04,0600,772,276,H,1018
02,04,0600,616,402,H,1022
02,04,0600,164,488,H,991
02,04,0600,248,463,H,991
09,04,0600,202,93,L,1011
09,04,0600,342,148,L,986
09,04,0600,790,185,L,1007
09,04,0600,283,230,L,996
09,04,0600,435,285,L,994
09,04,0600,161,397,L,986
09,04,0600,82,482,L,985
09,04,0600,141,63,H,1016
09,04,0600,155,216,H,1020
09,04,0600,660,219,H,1021
09,04,0600,419,443,H,1031
16,04,0600,371,66,L,1006
16,04,0600,222,63,L,1014
16,04,0600,371,66,L,1008
16,04,0600,513,174,L,992
16,04,0600,468,249,L,994
16,04,0600,572,278,L,1002
16,04,0600,74,233,L,1000
16,04,0600,184,253,L,1014
16,04,0600,759,389,L,1007
16,04,0600,17,69,H,1026
16,04,0600,333,127,H,1001
16,04,0600,257,375,H,1036
16,04,0600,542,501,H,1019
23,04,0600,468,82,L,1002
23,04,0600,310,62,L,1013
23,04,0600,49,287,L,987
23,04,0600,712,309,L,999
23,04,0600,583,311,L,1006
23,04,0600,115,81,H,1020
23,04,0600,714,85,H,1024
23,04,0600,578,148,H,1023
23,04,0600,309,257,H,1033
23,04,0600,230,460,H,1028
30,04,0600,470,32,L,1015
30,04,0600,152,104,L,1018
30,04,0600,355,227,L,1000
30,04,0600,334,251,L,1001
30,04,0600,632,427,L,1006
30,04,0600,389,331,L,998
30,04,0600,41,422,L,989
30,04,0600,589,96,H,1036
30,04,0600,22,227,H,1039
30,04,0600,178,309,H,1030
30,04,0600,325,535,H,1027
30,04,0600,520,534,H,1023
03,04,0600,523,98,L,980
03,04,0600,265,76,L,1015
03,04,0600,407,290,L,992
03,04,0600,301,397,L,983
03,04,0600,195,442,L,988
03,04,0600,251,421,L,985
03,04,0600,317,30,H,1024
03,04,0600,761,63,H,1016
03,04,0600,301,164,H,1026
03,04,0600,158,210,H,1028
03,04,0600,651,246,H,1019
03,04,0600,676,405,H,1020
10,04,0600,589,30,L,1017
10,04,0600,344,91,L,991
10,04,0600,71,71,L,1004
10,04,0600,388,135,L,990
10,04,0600,788,87,L,1009
10,04,0600,235,211,L,1000
10,04,0600,615,230,L,1015
10,04,0600,599,282,L,1012
10,04,0600,183,386,L,976
10,04,0600,564,321,L,1013
10,04,0600,663,13,H,1022
10,04,0600,181,90,H,1018
10,04,0600,156,211,H,1019
10,04,0600,10,285,H,1024
10,04,0600,484,388,H,1035
17,04,0600,534,52,L,996
17,04,0600,382,109,L,1010
17,04,0600,263,104,L,1011
17,04,0600,334,194,L,1011
17,04,0600,416,234,L,1007
17,04,0600,87,233,L,1008
17,04,0600,181,211,L,1011
17,04,0600,731,290,L,998
17,04,0600,159,259,L,1012
17,04,0600,619,266,L,999
17,04,0600,52,378,L,1011
17,04,0600,268,526,L,1007
17,04,0600,542,465,L,1012
17,04,0600,263,104,H,1008
17,04,0600,222,176,H,1020
17,04,0600,301,372,H,1033
17,04,0600,583,466,H,1018
24,04,0600,416,98,L,1007
24,04,0600,147,207,L,999
24,04,0600,471,225,L,1003
24,04,0600,40,188,L,1000
24,04,0600,600,179,L,1002
24,04,0600,571,47,H,1022
24,04,0600,306,225,H,1025
24,04,0600,121,408,H,1033
24,04,0600,184,486,H,1032
05,04,1200,773,45,L,1008
05,04,1200,389,150,L,1002
05,04,1200,132,261,L,1010
05,04,1200,183,321,L,999
05,04,1200,348,310,L,977
05,04,1200,330,440,L,956
05,04,1200,722,100,H,1021
05,04,1200,28,215,H,1031
05,04,1200,619,318,H,1026
12,04,1200,128,84,L,1009
12,04,1200,128,159,L,1011
12,04,1200,48,235,L,1008
12,04,1200,288,211,L,990
12,04,1200,742,195,L,1014
12,04,1200,313,276,L,994
12,04,1200,231,281,L,997
12,04,1200,522,527,L,1014
12,04,1200,328,128,H,986
12,04,1200,490,301,H,1033
12,04,1200,537,429,H,1031
12,04,1200,72,455,H,1039
19,04,1200,459,160,L,988
19,04,1200,296,85,L,996
19,04,1200,777,90,L,1003
19,04,1200,389,183,L,1004
19,04,1200,186,238,L,998
19,04,1200,679,287,L,1004
19,04,1200,757,292,L,1007
19,04,1200,186,238,L,999
19,04,1200,142,381,L,1000
19,04,1200,408,452,L,1014
19,04,1200,655,156,H,1014
19,04,1200,328,342,H,1028
19,04,1200,539,419,H,1023
26,04,1200,556,65,L,1007
26,04,1200,454,105,L,1009
26,04,1200,358,167,L,1004
26,04,1200,742,148,L,1005
26,04,1200,460,230,L,1002
26,04,1200,87,246,L,994
26,04,1200,418,325,L,1000
26,04,1200,400,331,L,1000
26,04,1200,389,429,L,999
26,04,1200,687,457,L,998
26,04,1200,634,178,H,1014
26,04,1200,736,320,H,1016
26,04,1200,227,383,H,1029
01,04,1200,475,80,L,995
01,04,1200,785,89,L,1013
01,04,1200,510,224,L,991
01,04,1200,425,258,L,991
01,04,1200,375,333,L,989
01,04,1200,295,327,L,991
01,04,1200,307,372,L,992
01,04,1200,637,395,L,1010
01,04,1200,266,465,L,991
01,04,1200,54,491,L,1003
01,04,1200,166,453,L,988
01,04,1200,215,461,L,991
01,04,1200,229,178,H,1042
01,04,1200,762,273,H,1020
01,04,1200,513,491,H,1020
08,04,1200,378,75,L,996
08,04,1200,342,202,L,976
08,04,1200,16,170,L,1028
08,04,1200,791,233,L,1007
08,04,1200,410,344,L,990
08,04,1200,2,480,L,987
08,04,1200,645,530,L,1007
08,04,1200,736,38,H,1025
08,04,1200,638,164,H,1023
08,04,1200,161,209,H,1013
08,04,1200,680,238,H,1021
08,04,1200,662,312,H,1020
08,04,1200,358,501,H,1027
15,04,1200,324,87,L,1002
15,04,1200,603,170,L,1006
15,04,1200,18,241,L,994
15,04,1200,284,171,L,1004
15,04,1200,566,249,L,1006
15,04,1200,762,423,L,1007
15,04,1200,510,404,L,1015
15,04,1200,693,395,L,1008
15,04,1200,215,113,H,1026
15,04,1200,721,84,H,1022
15,04,1200,418,232,H,991
15,04,1200,690,273,H,1025
15,04,1200,250,389,H,1037
22,04,1200,775,49,L,1009
22,04,1200,298,82,L,1009
22,04,1200,531,108,L,1003
22,04,1200,414,158,L,1023
22,04,1200,654,150,L,1015
22,04,1200,93,200,L,1005
22,04,1200,238,161,L,1027
22,04,1200,416,277,L,1027
22,04,1200,571,304,L,1008
22,04,1200,263,397,L,1012
22,04,1200,712,446,L,998
22,04,1200,516,449,L,1011
22,04,1200,668,52,H,1019
22,04,1200,780,197,H,1020
22,04,1200,345,293,H,1035
22,04,1200,546,390,H,1016
22,04,1200,126,526,H,1024
29,04,1200,795,103,L,1006
29,04,1200,98,171,L,1019
29,04,1200,356,221,L,996
29,04,1200,93,235,L,1015
29,04,1200,375,284,L,996
29,04,1200,621,463,L,1007
29,04,1200,66,463,L,995
29,04,1200,306,59,H,1027
29,04,1200,550,93,H,1033
29,04,1200,155,216,H,1027
29,04,1200,268,534,H,1029
06,04,1200,372,20,L,1002
06,04,1200,791,34,L,1002
06,04,1200,348,104,L,1003
06,04,1200,513,114,L,1007
06,04,1200,98,177,L,1007
06,04,1200,315,316,L,954
06,04,1200,98,455,L,1001
06,04,1200,728,89,H,1021
06,04,1200,266,112,H,1021
06,04,1200,619,315,H,1026
13,04,1200,791,82,L,1009
13,04,1200,317,87,L,984
13,04,1200,348,128,L,981
13,04,1200,220,214,L,1000
13,04,1200,653,483,L,1012
13,04,1200,520,529,L,1012
13,04,1200,725,84,H,1021
13,04,1200,52,150,H,1025
13,04,1200,536,310,H,1028
20,04,1200,706,139,L,998
20,04,1200,106,126,L,1003
20,04,1200,547,178,L,1009
20,04,1200,228,220,L,996
20,04,1200,602,315,L,1007
20,04,1200,168,397,L,1003
20,04,1200,503,439,L,1011
20,04,1200,234,469,L,1006
20,04,1200,465,11,H,1003
20,04,1200,583,19,H,1020
20,04,1200,369,211,H,1030
20,04,1200,408,296,H,1031
20,04,1200,544,404,H,1017
20,04,1200,728,356,H,1017
20,04,1200,49,405,H,1024
27,04,1200,13,134,L,988
27,04,1200,320,222,L,1007
27,04,1200,471,143,L,1013
27,04,1200,104,231,L,1005
27,04,1200,736,197,L,1006
27,04,1200,186,245,L,1015
27,04,1200,303,261,L,1008
27,04,1200,466,375,L,994
27,04,1200,579,466,L,1003
27,04,1200,5,500,L,1011
27,04,1200,320,19,H,1030
27,04,1200,558,109,H,1022
27,04,1200,189,498,H,1027
07,04,1200,328,254,L,960
07,04,1200,504,370,L,1010
07,04,1200,548,479,L,1011
07,04,1200,345,449,L,999
07,04,1200,673,526,L,1009
07,04,1200,16,76,H,1025
07,04,1200,613,156,H,1023
07,04,1200,610,323,H,1023
14,04,1200,309,84,L,987
14,04,1200,468,119,L,989
14,04,1200,268,228,L,986
14,04,1200,606,332,L,1024
14,04,1200,743,490,L,1007
14,04,1200,131,69,H,1025
14,04,1200,150,458,H,1036
21,04,1200,268,133,L,996
21,04,1200,619,117,L,1000
21,04,1200,74,186,L,984
21,04,1200,672,248,L,1007
21,04,1200,547,318,L,1010
21,04,1200,211,359,L,1006
21,04,1200,703,405,L,1001
21,04,1200,725,87,H,1015
21,04,1200,189,93,H,1017
21,04,1200,794,214,H,1016
21,04,1200,350,293,H,1033
21,04,1200,545,408,H,1016
21,04,1200,112,436,H,1020
28,04,1200,49,107,L,994
28,04,1200,349,286,L,1003
28,04,1200,424,249,L,997
28,04,1200,772,389,L,1003
28,04,1200,30,474,L,998
28,04,1200,531,41,H,1028
28,04,1200,531,41,H,1028
28,04,1200,545,296,H,1020
28,04,1200,63,356,H,1025
28,04,1200,265,507,H,1029
04,04,1200,299,82,L,1010
04,04,1200,424,225,L,992
04,04,1200,243,218,L,1007
04,04,1200,155,259,L,1008
04,04,1200,313,398,L,973
04,04,1200,210,443,L,987
04,04,1200,717,66,H,1019
04,04,1200,211,103,H,1024
04,04,1200,236,66,H,1025
04,04,1200,397,70,H,1020
04,04,1200,55,147,H,1038
04,04,1200,26,204,H,1036
04,04,1200,622,310,H,1022
04,04,1200,649,372,H,1023
11,04,1200,405,2,L,975
11,04,1200,774,125,L,1010
11,04,1200,409,151,L,1002
11,04,1200,271,230,L,983
11,04,1200,122,211,L,1007
11,04,1200,739,197,L,1014
11,04,1200,602,380,L,1022
11,04,1200,193,409,L,1003
11,04,1200,520,530,L,1016
11,04,1200,725,530,L,1006
11,04,1200,129,90,H,1006
11,04,1200,230,117,H,1013
11,04,1200,469,355,H,1035
18,04,1200,651,105,L,995
18,04,1200,275,94,L,1003
18,04,1200,320,134,L,1002
18,04,1200,356,189,L,1001
18,04,1200,115,243,L,1014
18,04,1200,559,326,L,1006
18,04,1200,83,413,L,998
18,04,1200,254,515,L,1008
18,04,1200,189,151,H,1023
18,04,1200,326,350,H,1030
25,04,1200,374,153,L,1004
25,04,1200,512,104,L,1000
25,04,1200,432,246,L,998
25,04,1200,71,326,L,1001
25,04,1200,545,316,L,1007
25,04,1200,493,419,L,1006
25,04,1200,567,457,L,1006
25,04,1200,723,183,H,1001
25,04,1200,170,238,H,1028
25,04,1200,693,370,H,1016
25,04,1200,177,487,H,1032
02,04,1200,350,57,L,1015
02,04,1200,508,128,L,990
02,04,1200,312,342,L,994
02,04,1200,137,446,L,988
02,04,1200,272,450,L,992
02,04,1200,197,471,L,988
02,04,1200,170,233,H,1034
02,04,1200,93,216,H,1035
02,04,1200,780,268,H,1017
02,04,1200,591,392,H,1022
02,04,1200,39,533,H,1010
02,04,1200,475,530,H,1020
09,04,1200,790,80,L,1006
09,04,1200,208,93,L,1012
09,04,1200,342,128,L,989
09,04,1200,790,180,L,1007
09,04,1200,407,241,L,994
09,04,1200,290,228,L,998
09,04,1200,183,372,L,984
09,04,1200,118,471,L,984
09,04,1200,142,65,H,1018
09,04,1200,156,208,H,1018
09,04,1200,709,331,H,1020
09,04,1200,419,446,H,1033
16,04,1200,368,66,L,1007
16,04,1200,520,153,L,994
16,04,1200,615,168,L,999
16,04,1200,243,128,L,1012
16,04,1200,336,141,L,1002
16,04,1200,494,248,L,999
16,04,1200,74,230,L,1004
16,04,1200,208,237,L,1011
16,04,1200,556,291,L,995
16,04,1200,766,372,L,1003
16,04,1200,526,529,L,1012
16,04,1200,574,236,H,1009
16,04,1200,263,372,H,1037
23,04,1200,450,197,L,1010
23,04,1200,57,282,L,990
23,04,1200,693,285,L,1000
23,04,1200,610,104,H,1023
23,04,1200,304,230,H,1033
23,04,1200,345,293,H,1033
23,04,1200,676,388,H,1014
23,04,1200,233,460,H,1030
30,04,1200,793,132,L,1008
30,04,1200,534,273,L,1011
30,04,1200,328,269,L,1003
30,04,1200,382,315,L,998
30,04,1200,626,415,L,1005
30,04,1200,739,455,L,1005
30,04,1200,44,430,L,990
30,04,1200,326,63,H,1027
30,04,1200,594,98,H,1033
30,04,1200,482,126,H,1030
30,04,1200,24,224,H,1040
30,04,1200,183,301,H,1031
30,04,1200,298,531,H,1028
03,04,1200,515,71,L,982
03,04,1200,277,76,L,1016
03,04,1200,409,268,L,993
03,04,1200,315,383,L,982
03,04,1200,118,400,L,990
03,04,1200,252,418,L,985
03,04,1200,710,530,L,1005
03,04,1200,331,19,H,1024
03,04,1200,309,164,H,1024
03,04,1200,22,166,H,1037
03,04,1200,155,206,H,1024
03,04,1200,635,326,H,1020
03,04,1200,493,487,H,1021
10,04,1200,348,96,L,987
10,04,1200,93,128,L,1005
10,04,1200,383,104,L,987
10,04,1200,741,189,L,1009
10,04,1200,275,268,L,998
10,04,1200,232,217,L,984
10,04,1200,581,316,L,1015
10,04,1200,203,354,L,978
10,04,1200,145,417,L,981
10,04,1200,722,490,L,1006
10,04,1200,520,529,L,1015
10,04,1200,660,13,H,1020
10,04,1200,183,98,H,1016
10,04,1200,11,290,H,1025
10,04,1200,468,378,H,1034
10,04,1200,540,448,H,1029
17,04,1200,597,71,L,997
17,04,1200,736,122,L,1003
17,04,1200,271,219,L,1012
17,04,1200,183,238,L,1012
17,04,1200,429,246,L,1010
17,04,1200,657,241,L,996
17,04,1200,741,254,L,997
17,04,1200,93,240,L,1011
17,04,1200,563,305,L,1004
17,04,1200,57,389,L,1010
17,04,1200,667,329,L,1003
17,04,1200,260,523,L,1008
17,04,1200,512,451,L,1011
17,04,1200,526,529,L,1008
17,04,1200,714,63,H,1009
17,04,1200,266,106,H,1009
17,04,1200,304,370,H,1033
17,04,1200,552,397,H,1016
17,04,1200,660,487,H,1014
24,04,1200,49,178,L,1003
24,04,1200,128,166,L,1003
24,04,1200,718,194,L,1004
24,04,1200,478,234,L,1003
24,04,1200,579,165,L,1000
24,04,1200,225,257,L,1003
24,04,1200,531,44,H,1021
24,04,1200,787,169,H,1012
24,04,1200,281,182,H,1023
24,04,1200,346,295,H,1023
24,04,1200,746,313,H,1017
24,04,1200,178,398,H,1035
05,04,1800,38,87,L,1010
05,04,1800,330,92,L,1003
05,04,1800,420,216,L,995
05,04,1800,640,202,L,1019
05,04,1800,344,294,L,979
05,04,1800,200,344,L,995
05,04,1800,344,411,L,957
05,04,1800,679,526,L,1003
05,04,1800,728,87,H,1022
05,04,1800,131,146,H,1024
05,04,1800,22,227,H,1029
05,04,1800,624,307,H,1025
05,04,1800,695,347,H,1024
05,04,1800,610,427,H,1020
12,04,1800,328,109,L,985
12,04,1800,74,242,L,1008
12,04,1800,331,230,L,989
12,04,1800,246,285,L,999
12,04,1800,512,532,L,1012
12,04,1800,750,510,L,1004
12,04,1800,487,301,H,1030
12,04,1800,539,427,H,1029
19,04,1800,131,65,L,1003
19,04,1800,520,60,L,989
19,04,1800,293,71,L,999
19,04,1800,728,150,L,1005
19,04,1800,189,222,L,991
19,04,1800,492,219,L,1000
19,04,1800,673,276,L,1002
19,04,1800,161,361,L,999
19,04,1800,167,427,L,1001
19,04,1800,709,57,H,1016
19,04,1800,342,331,H,1028
19,04,1800,11,342,H,1023
19,04,1800,583,397,H,1021
26,04,1800,539,63,L,1009
26,04,1800,446,106,L,1010
26,04,1800,350,172,L,1006
26,04,1800,90,251,L,993
26,04,1800,403,345,L,1000
26,04,1800,709,442,L,998
26,04,1800,406,439,L,999
26,04,1800,690,153,H,1016
26,04,1800,709,314,H,1016
26,04,1800,175,496,H,1028
01,04,1800,463,27,L,994
01,04,1800,499,197,L,992
01,04,1800,288,334,L,992
01,04,1800,405,328,L,992
01,04,1800,306,370,L,991
01,04,1800,679,394,L,1011
01,04,1800,194,468,L,988
01,04,1800,90,493,L,999
01,04,1800,290,449,L,987
01,04,1800,222,186,H,1042
01,04,1800,775,263,H,1019
08,04,1800,344,178,L,980
08,04,1800,106,416,L,986
08,04,1800,358,482,H,1027
15,04,1800,485,22,L,989
15,04,1800,322,105,L,1005
15,04,1800,621,158,L,1003
15,04,1800,360,173,L,1000
15,04,1800,446,227,L,990
15,04,1800,596,190,L,1004
15,04,1800,760,195,L,1016
15,04,1800,300,175,L,1007
15,04,1800,567,250,L,1004
15,04,1800,63,249,L,995
15,04,1800,498,422,L,1015
15,04,1800,761,441,L,1006
15,04,1800,66,474,L,1024
15,04,1800,240,530,L,1015
15,04,1800,730,56,H,1022
15,04,1800,235,147,H,1026
15,04,1800,191,219,H,1025
15,04,1800,263,378,H,1037
22,04,1800,301,65,L,1011
22,04,1800,512,95,L,1003
22,04,1800,654,134,L,1018
22,04,1800,411,220,L,1022
22,04,1800,16,304,L,993
22,04,1800,260,380,L,1015
22,04,1800,742,402,L,997
22,04,1800,290,530,L,1019
22,04,1800,717,115,H,1022
22,04,1800,602,98,H,1020
22,04,1800,328,282,H,1034
22,04,1800,555,397,H,1016
22,04,1800,139,509,H,1024
29,04,1800,699,26,L,1015
29,04,1800,432,101,L,1017
29,04,1800,113,211,L,1018
29,04,1800,372,263,L,997
29,04,1800,348,228,L,999
29,04,1800,345,326,L,1001
29,04,1800,45,507,L,990
29,04,1800,493,418,L,1013
29,04,1800,55,444,L,996
29,04,1800,304,63,H,1027
29,04,1800,575,76,H,1033
29,04,1800,19,230,H,1037
29,04,1800,158,286,H,1029
06,04,1800,524,93,L,1011
06,04,1800,104,185,L,1003
06,04,1800,323,260,L,953
06,04,1800,323,301,L,955
06,04,1800,209,488,L,999
06,04,1800,736,21,H,1022
06,04,1800,621,314,H,1024
06,04,1800,364,534,H,1015
13,04,1800,348,107,L,980
13,04,1800,382,193,L,992
13,04,1800,241,197,L,997
13,04,1800,590,306,L,1023
13,04,1800,186,90,H,1019
13,04,1800,46,159,H,1023
13,04,1800,296,183,H,1004
13,04,1800,543,365,H,1025
13,04,1800,123,477,H,1037
13,04,1800,514,468,H,1025
20,04,1800,709,86,L,1002
20,04,1800,453,214,L,1017
20,04,1800,679,153,L,1001
20,04,1800,233,195,L,993
20,04,1800,26,223,L,978
20,04,1800,182,407,L,1005
20,04,1800,495,427,L,1009
20,04,1800,252,419,L,1003
20,04,1800,556,13,H,1023
20,04,1800,390,254,H,1031
20,04,1800,758,342,H,1016
20,04,1800,68,416,H,1025
27,04,1800,463,116,L,1015
27,04,1800,38,120,L,986
27,04,1800,103,230,L,1007
27,04,1800,358,248,L,1006
27,04,1800,310,276,L,1007
27,04,1800,182,245,L,1012
27,04,1800,536,434,L,1003
27,04,1800,580,526,L,998
27,04,1800,11,512,L,1007
27,04,1800,732,30,H,1021
27,04,1800,578,107,H,1024
27,04,1800,465,341,H,997
27,04,1800,230,468,H,1027
07,04,1800,702,89,L,1015
07,04,1800,782,169,L,1007
07,04,1800,335,241,L,962
07,04,1800,375,413,L,997
07,04,1800,642,318,H,1020
14,04,1800,476,123,L,988
14,04,1800,312,228,L,988
14,04,1800,572,248,L,1014
14,04,1800,265,227,L,988
14,04,1800,22,263,L,987
14,04,1800,494,412,L,1018
14,04,1800,744,441,L,1006
14,04,1800,118,59,H,1025
14,04,1800,723,115,H,1021
14,04,1800,621,307,H,1022
14,04,1800,189,430,H,1035
21,04,1800,607,112,L,1001
21,04,1800,71,145,L,992
21,04,1800,213,117,L,992
21,04,1800,276,96,L,1000
21,04,1800,654,204,L,1008
21,04,1800,614,270,L,1011
21,04,1800,55,243,L,997
21,04,1800,650,262,L,1009
21,04,1800,550,330,L,1007
21,04,1800,197,356,L,1004
21,04,1800,383,298,L,1031
21,04,1800,550,330,L,1010
21,04,1800,515,384,L,1009
21,04,1800,241,435,L,1005
21,04,1800,613,509,L,998
21,04,1800,213,117,H,1019
21,04,1800,723,95,H,1019
21,04,1800,413,244,H,1033
21,04,1800,364,276,H,1033
21,04,1800,118,471,H,1019
21,04,1800,512,466,H,1016
28,04,1800,682,82,L,1014
28,04,1800,476,41,L,1023
28,04,1800,51,104,L,996
28,04,1800,404,234,L,995
28,04,1800,351,285,L,1001
28,04,1800,23,258,L,1007
28,04,1800,330,318,L,1003
28,04,1800,499,415,L,1010
28,04,1800,575,515,L,1002
28,04,1800,22,470,L,999
28,04,1800,531,72,H,1029
28,04,1800,172,211,H,1023
28,04,1800,536,296,H,1022
28,04,1800,129,350,H,1025
28,04,1800,254,512,H,1029
04,04,1800,298,85,L,1008
04,04,1800,427,224,L,996
04,04,1800,736,139,L,1010
04,04,1800,384,199,L,1001
04,04,1800,241,219,L,1002
04,04,1800,143,245,L,1005
04,04,1800,326,372,L,970
04,04,1800,211,457,L,985
04,04,1800,510,530,L,1011
04,04,1800,435,82,H,1020
04,04,1800,211,112,H,1023
04,04,1800,46,139,H,1036
04,04,1800,630,320,H,1022
11,04,1800,242,59,L,1001
11,04,1800,128,85,L,1004
11,04,1800,360,94,L,1000
